YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,SCHEDULED_TIME,WHEELS_ON,ARRIVAL_TIME,CANCELLED,CANCELLATION_REASON
2015,1,1,4,F9,295,N202FR,TPA,DEN,0630,0750,245,0937,0944,0,
2015,1,1,4,F9,711,N203FR,RSW,DEN,0630,0647,254,0847,0853,0,
2015,1,1,4,F9,1246,N912FR,DEN,DFW,0630,0634,110,0920,0937,0,
2015,1,1,4,F9,1108,N947FR,CLE,MCO,0630,0628,140,0834,0844,0,
2015,1,1,4,MQ,2913,N600MQ,GPT,DFW,0630,,115,,,1,B
2015,1,1,4,MQ,3649,N935MQ,MGM,DFW,0630,,135,,,1,B
2015,1,1,4,OO,2604,N693BR,SAN,LAX,0630,0620,55,0702,0709,0,
2015,1,1,4,NK,379,N503NK,ACY,MYR,0630,0621,95,0810,0815,0,
2015,1,1,4,OO,5381,N937SW,STC,ORD,0630,0623,86,0752,0803,0,
2015,1,1,4,OO,4553,N820SK,BOI,LAX,0630,0624,130,0724,0731,0,
2015,1,1,4,OO,5186,N471CA,SFO,SAN,0630,0637,92,0755,0758,0,
2015,1,1,4,OO,5581,N755SK,MSP,LAX,0630,0630,240,0825,0842,0,
2015,1,1,4,OO,6588,N885AS,BFL,PHX,0630,0630,93,0856,0902,0,
2015,1,1,4,UA,1534,N75432,TPA,ORD,0631,0629,168,0805,0814,0,
2015,1,1,4,EV,5764,N832AS,ORD,IAD,0632,0627,112,0858,0907,0,
2015,1,1,4,HA,114,N493HA,HNL,OGG,0632,0627,36,0656,0702,0,
2015,1,1,4,B6,675,N294JB,JFK,MSY,0633,0625,211,0902,0906,0,
2015,1,1,4,OO,5297,N908SW,MKE,ORD,0633,0623,54,0656,0702,0,
2015,1,1,4,UA,410,N403UA,MIA,ORD,0635,0633,200,0903,0914,0,
2015,1,1,4,US,700,N675AW,SEA,PHL,0635,0627,301,1402,1413,0,
2015,1,1,4,WN,1926,N7745A,SAT,ATL,0635,0634,135,0927,0940,0,
2015,1,1,4,WN,1119,N965WN,PDX,MDW,0635,0632,235,1219,1224,0,
2015,1,1,4,US,474,N604AW,LAS,PHX,0635,0628,71,0826,0833,0,
2015,1,1,4,AA,129,N4WPAA,JAX,DFW,0635,0648,170,0822,0833,0,
2015,1,1,4,AA,1349,N4XJAA,MSY,DFW,0635,,100,,,1,B
2015,1,1,4,AA,1543,N486AA,PIT,DFW,0635,0627,200,0821,0828,0,
2015,1,1,4,AA,2220,N586AA,COS,DFW,0635,0623,120,0916,0926,0,
2015,1,1,4,AS,240,N569AS,SEA,SAN,0635,0629,163,0906,0910,0,
2015,1,1,4,AS,576,N323AS,PDX,SAN,0635,0628,139,0839,0842,0,
2015,1,1,4,AS,724,N612AS,SEA,SLC,0635,0625,121,0922,0926,0,
2015,1,1,4,B6,475,N599JB,PVD,MCO,0635,0629,190,0941,0953,0,
2015,1,1,4,B6,1467,N216JB,HPN,PBI,0635,0624,176,0859,0905,0,
2015,1,1,4,AA,1441,N3GYAA,JFK,LAS,0635,0656,350,1002,1010,0,
2015,1,1,4,DL,2005,N990DL,MLB,ATL,0635,0632,95,0747,0753,0,
2015,1,1,4,DL,2290,N963DN,PIT,ATL,0635,0633,129,0758,0803,0,
2015,1,1,4,DL,1864,N360NW,SAN,MSP,0635,0632,224,1159,1209,0,
2015,1,1,4,EV,5579,N136EV,ABE,ATL,0635,0628,139,0831,0834,0,
2015,1,1,4,MQ,3443,N635MQ,SPI,DFW,0635,,135,,,1,B
2015,1,1,4,OO,4758,N440SW,PLN,DTW,0635,0626,79,0744,0753,0,
2015,1,1,4,OO,3460,N219AG,PDX,ONT,0635,0635,134,0832,0836,0,
2015,1,1,4,UA,665,N401UA,RSW,EWR,0638,0632,172,0906,0915,0,
2015,1,1,4,DL,1056,N922DX,SJC,MSP,0639,0634,231,1222,1228,0,
2015,1,1,4,OO,4577,N455SW,CIU,DTW,0640,0637,84,0741,0747,0,
2015,1,1,4,US,1718,N939UW,MCO,CLT,0640,0637,96,0758,0808,0,
2015,1,1,4,US,1943,N508AY,BWI,CLT,0640,0637,94,0806,0812,0,
2015,1,1,4,US,1946,N915US,EWR,CLT,0640,0648,121,0827,0832,0,
2015,1,1,4,WN,795,N968WN,AUS,ATL,0640,0637,130,0925,0931,0,
2015,1,1,4,WN,692,N221WN,CAK,MCO,0640,0636,150,0847,0854,0,
2015,1,1,4,WN,1170,N902WN,FLL,LAS,0640,0639,330,0852,0855,0,
2015,1,1,4,WN,653,N934WN,MKE,LAS,0640,0635,245,0827,0833,0,
2015,1,1,4,WN,890,N717SA,PHX,MDW,0640,0633,195,1034,1039,0,
2015,1,1,4,WN,832,N8616C,SJC,LAS,0640,0640,85,0753,0800,0,
2015,1,1,4,UA,1284,N11206,LAS,EWR,0640,0639,289,1343,1352,0,
2015,1,1,4,UA,1748,N16703,ORD,EWR,0640,0643,125,0917,0947,0,
2015,1,1,4,AA,1305,N456AA,DSM,DFW,0640,0633,140,0850,0857,0,
2015,1,1,4,AA,1285,N576AA,IAH,DFW,0640,,70,,,1,B
2015,1,1,4,AA,1562,N475AA,RIC,DFW,0640,0636,220,0901,0913,0,
2015,1,1,4,AS,548,N306AS,BLI,SEA,0640,0632,37,0724,0731,0,
2015,1,1,4,AS,558,N307AS,PDX,LAX,0640,0643,144,0843,0859,0,
2015,1,1,4,AS,560,N435AS,SEA,PSP,0640,0636,152,0852,0856,0,
2015,1,1,4,AS,569,N471AS,LAX,PDX,0640,0639,150,0859,0903,0,
2015,1,1,4,AS,662,N302AS,SEA,DFW,0640,0633,222,1222,1232,0,
2015,1,1,4,AS,709,N769AS,SLC,SJC,0640,0747,123,0830,0833,0,
2015,1,1,4,AA,2476,N3LEAA,BDL,MIA,0640,0634,206,0931,1026,0,
2015,1,1,4,DL,1332,N540US,RSW,ATL,0640,0640,108,0815,0820,0,
2015,1,1,4,DL,2135,N990AT,TPA,LGA,0640,0634,154,0854,0903,0,
2015,1,1,4,DL,2276,N909DE,MCO,LGA,0640,0638,153,0857,0906,0,
2015,1,1,4,DL,2566,N913DN,SFO,MSP,0640,0636,228,1215,1223,0,
2015,1,1,4,EV,2506,N904EV,CRP,DFW,0640,0638,80,0744,0749,0,
2015,1,1,4,EV,2555,N830AS,SHV,DFW,0640,0656,65,0753,0759,0,
2015,1,1,4,EV,2561,N877AS,BTR,DFW,0640,0639,85,0758,0813,0,
2015,1,1,4,EV,2537,N902EV,MLU,DFW,0640,0643,80,0746,0750,0,
2015,1,1,4,MQ,2775,N613MQ,PIA,DFW,0640,,145,,,1,B
2015,1,1,4,MQ,2966,N855MQ,ROW,DFW,0640,,85,,,1,B
2015,1,1,4,MQ,3359,N905MQ,FWA,DFW,0640,,170,,,1,B
2015,1,1,4,MQ,3476,N653MQ,CHS,MIA,0640,0634,100,0824,0831,0,
2015,1,1,4,MQ,3589,N692MQ,GSO,MIA,0640,0637,136,0852,0855,0,
2015,1,1,4,NK,705,N588NK,LGA,FLL,0640,0828,186,1114,1123,0,
2015,1,1,4,NK,567,N504NK,DTW,ATL,0640,0638,114,0813,0823,0,
2015,1,1,4,NK,417,N587NK,DTW,FLL,0640,0643,186,0924,0930,0,
2015,1,1,4,OO,3456,N217AG,PDX,BUR,0640,0638,130,0844,0847,0,
2015,1,1,4,OO,5492,N703SK,MSN,ORD,0640,0643,57,0742,0754,0,
2015,1,1,4,OO,6495,N932EV,COS,LAX,0640,0634,165,0759,0805,0,
2015,1,1,4,OO,5291,N564SW,GCC,DEN,0642,0642,107,0804,0813,0,
2015,1,1,4,UA,536,N852UA,LAX,IAH,0644,0636,197,1132,1139,0,
2015,1,1,4,UA,259,N427UA,SNA,IAH,0645,0653,200,1145,1150,0,
2015,1,1,4,UA,792,N802UA,BUF,ORD,0645,0718,106,0806,0808,0,
2015,1,1,4,VX,922,N361VA,SFO,LAX,0645,0638,80,0741,0749,0,
2015,1,1,4,WN,3213,N8612K,DAL,MDW,0645,0649,140,0832,0839,0,
2015,1,1,4,WN,2599,N912WN,LIT,DAL,0645,0648,75,0753,0758,0,
2015,1,1,4,WN,2199,N400WN,MHT,MCO,0645,0645,205,0945,0952,0,
2015,1,1,4,WN,3739,N780SW,ALB,MCO,0645,0644,195,0926,0931,0,
2015,1,1,4,WN,1188,N783SW,SAT,BWI,0645,0642,185,1021,1025,0,
2015,1,1,4,WN,4563,N642WN,OKC,ATL,0645,0641,125,0946,0952,0,
2015,1,1,4,US,593,N163US,SNA,PHX,0645,0645,86,0850,0859,0,
2015,1,1,4,AA,323,N520AA,DFW,STL,0645,,95,,,1,B
2015,1,1,4,AA,1107,N3ADAA,LGA,DFW,0645,0641,255,0946,0957,0,
2015,1,1,4,AA,1234,N3MCAA,LAS,ORD,0645,0641,210,1148,1157,0,
2015,1,1,4,AA,1283,N3CRAA,BNA,MIA,0645,0641,140,0946,0953,0,
2015,1,1,4,AA,1287,N3BBAA,MSP,MIA,0645,0714,225,1139,1146,0,
2015,1,1,4,AA,1300,N3FRAA,SNA,DFW,0645,0645,185,1130,1136,0,
2015,1,1,4,AA,2326,N3KEAA,MIA,DCA,0645,0718,150,0941,0946,0,
2015,1,1,4,B6,318,N183JB,JFK,BOS,0645,0638,71,0739,0744,0,
2015,1,1,4,B6,1137,N374JB,BOS,DTW,0645,0642,145,0849,0858,0,
2015,1,1,4,DL,716,N944DL,OMA,ATL,0645,0637,144,1447,1451,0,
2015,1,1,4,DL,765,N329NB,PIT,MSP,0645,0642,154,0747,0756,0,
2015,1,1,4,DL,801,N633DL,SNA,ATL,0645,0641,256,1331,1340,0,
2015,1,1,4,DL,827,N678DL,FLL,ATL,0645,0639,114,0813,0820,0,
2015,1,1,4,DL,860,N324NB,SNA,MSP,0645,0642,225,1213,1222,0,
2015,1,1,4,DL,886,N918DL,ATL,LGA,0645,0644,128,0852,0901,0,
2015,1,1,4,DL,1135,N309DE,BHM,ATL,0645,0644,69,0823,0828,0,
2015,1,1,4,DL,1324,N908DE,BNA,ATL,0645,0642,74,0833,0839,0,
2015,1,1,4,AA,1449,N3KDAA,FLL,DFW,0645,,195,,,1,B
2015,1,1,4,DL,246,N391DA,SAN,JFK,0645,0642,314,1421,1428,0,
2015,1,1,4,AA,2395,N469AA,BHM,DFW,0645,0644,135,0839,0855,0,
2015,1,1,4,EV,4438,N26141,HOB,IAH,0645,,97,,,1,B
2015,1,1,4,EV,6042,N21144,LNK,DEN,0645,0717,99,0746,0752,0,
2015,1,1,4,F9,110,N206FR,DEN,MSP,0645,0711,115,0948,0956,0,
2015,1,1,4,F9,782,N219FR,LAS,DEN,0645,0642,109,0930,0942,0,
2015,1,1,4,F9,268,N921FR,SNA,DEN,0645,0638,145,0955,1002,0,
2015,1,1,4,MQ,2965,N637MQ,SGF,DFW,0645,,95,,,1,B
2015,1,1,4,MQ,3009,N651MQ,CMI,DFW,0645,0642,145,0851,0901,0,
2015,1,1,4,MQ,3431,N820MQ,COU,DFW,0645,,120,,,1,B
2015,1,1,4,NK,301,N626NK,BWI,FLL,0645,0649,157,0905,0911,0,
2015,1,1,4,NK,725,N525NK,MCI,IAH,0645,0637,110,0835,0843,0,
2015,1,1,4,OO,6262,N953SW,GTF,DEN,0645,0636,117,0815,0831,0,
2015,1,1,4,OO,4811,N443SW,BNA,CVG,0645,0637,72,0838,0843,0,
2015,1,1,4,OO,6502,N785SK,SNA,SFO,0645,0657,95,0816,0819,0,
2015,1,1,4,OO,6523,N754SK,PHX,LAX,0645,0701,96,0719,0723,0,
2015,1,1,4,OO,4974,N792SK,ATL,IAH,0646,0642,136,0759,0809,0,
2015,1,1,4,OO,7385,N301YV,EKO,SLC,0646,0636,64,0851,0857,0,
2015,1,1,4,B6,1208,N273JB,IAD,JFK,0647,0641,73,0755,0801,0,
2015,1,1,4,HA,338,N481HA,HNL,KOA,0647,0639,42,0717,0723,0,
2015,1,1,4,OO,6291,N706SK,FAT,SFO,0648,0645,67,0743,0748,0,
2015,1,1,4,DL,1212,N582NW,LAX,MSP,0649,0647,218,1214,1218,0,
2015,1,1,4,UA,284,N832UA,PHX,SFO,0650,0751,134,0847,0852,0,
2015,1,1,4,US,1866,N626AW,PIT,CLT,0650,0653,99,0812,0820,0,
2015,1,1,4,US,2071,N553UW,MSP,CLT,0650,0647,160,1001,1017,0,
2015,1,1,4,WN,985,N8315C,BWI,MCO,0650,0643,160,0848,0856,0,
2015,1,1,4,WN,739,N927WN,MSY,ATL,0650,0647,85,0853,0859,0,
2015,1,1,4,WN,2964,N481WN,PHX,DAL,0650,0654,130,1001,1004,0,
2015,1,1,4,UA,1291,N33209,FLL,ORD,0650,0645,202,0854,0912,0,
2015,1,1,4,US,408,N521UW,PHL,PHX,0650,0640,325,1026,1031,0,
2015,1,1,4,AA,338,N3DJAA,LAX,SFO,0650,0644,80,0800,0803,0,
2015,1,1,4,AA,1371,N477AA,MEM,DFW,0650,0641,105,0813,0822,0,
2015,1,1,4,AA,1318,N5CDAA,BOS,DFW,0650,0645,280,1022,1032,0,
2015,1,1,4,AA,1595,N553AA,AUS,DFW,0650,0647,65,0734,0740,0,
2015,1,1,4,AA,2226,N426AA,DFW,TPA,0650,0800,135,1111,1115,0,
2015,1,1,4,AA,2429,N4XPAA,CLE,DFW,0650,0653,195,0841,0850,0,
2015,1,1,4,AA,2424,N3DLAA,LAX,DFW,0650,0641,180,1125,1149,0,
2015,1,1,4,AS,321,N613AS,SJC,SEA,0650,0647,124,0835,0840,0,
2015,1,1,4,AS,582,N611AS,PDX,SNA,0650,0649,139,0855,0859,0,
2015,1,1,4,AS,629,N626AS,LAS,PDX,0650,0637,136,0845,0848,0,
2015,1,1,4,AS,805,N588AS,SEA,SMF,0650,0644,110,0818,0826,0,
2015,1,1,4,B6,148,N659JB,LGB,OAK,0650,0648,82,0759,0803,0,
2015,1,1,4,DL,476,N196DN,LAX,JFK,0650,0650,319,1449,1458,0,
2015,1,1,4,DL,1085,N994AT,AVL,ATL,0650,0658,65,0752,0754,0,
2015,1,1,4,DL,2512,N937AT,HSV,ATL,0650,0651,68,0831,0850,0,
2015,1,1,4,EV,6175,N13124,BNA,ORD,0650,0644,110,0826,0835,0,
2015,1,1,4,MQ,3082,N918MQ,SAF,DFW,0650,,95,,,1,B
2015,1,1,4,MQ,2973,N628MQ,GRR,DFW,0650,,195,,,1,B
2015,1,1,4,MQ,3294,N509MQ,XNA,ORD,0650,0700,110,0822,0830,0,
2015,1,1,4,MQ,3268,N694MQ,SUX,ORD,0650,0646,100,0819,0825,0,
2015,1,1,4,MQ,3419,N939MQ,LFT,DFW,0650,,85,,,1,B
2015,1,1,4,NK,729,N629NK,ORD,TPA,0650,0724,163,1040,1047,0,
2015,1,1,4,OO,5536,N779SK,PSP,IAH,0650,0801,178,1238,1243,0,
2015,1,1,4,OO,5428,N679SA,HYS,DEN,0650,0650,74,0706,0715,0,
2015,1,1,4,UA,464,N434UA,BOS,EWR,0651,0652,86,0750,0801,0,
2015,1,1,4,HA,332,N483HA,HNL,ITO,0651,0738,50,0828,0834,0,
2015,1,1,4,AA,1101,N5ENAA,JFK,MIA,0652,0649,198,0951,1003,0,
2015,1,1,4,NK,111,N522NK,DTW,LAS,0652,0714,273,0847,0851,0,
2015,1,1,4,UA,1077,N37462,EWR,MIA,0653,0649,178,0932,0936,0,
2015,1,1,4,UA,1510,N37255,SAN,IAH,0653,0655,188,1140,1151,0,
2015,1,1,4,UA,204,N810UA,DFW,IAH,0654,0653,69,0751,0802,0,
2015,1,1,4,US,773,N701UW,RIC,CLT,0655,0645,77,0756,0759,0,
2015,1,1,4,US,1960,N644AW,TPA,CLT,0655,0654,100,0819,0828,0,
2015,1,1,4,UA,670,N457UA,TPA,EWR,0655,0654,155,0920,0929,0,
2015,1,1,4,WN,707,N706SW,CAK,ATL,0655,0651,120,0820,0825,0,
2015,1,1,4,WN,537,N799SW,MCO,ATL,0655,0651,95,0806,0826,0,
2015,1,1,4,WN,897,N427WN,ABQ,DAL,0655,0655,105,0940,0943,0,
2015,1,1,4,WN,753,N443WN,PVD,FLL,0655,0656,200,0952,0955,0,
2015,1,1,4,WN,969,N268WN,PHL,FLL,0655,0651,170,0917,0921,0,
2015,1,1,4,WN,4120,N247WN,PHL,LAS,0655,0653,345,0928,0932,0,
2015,1,1,4,AA,299,N857AA,MIA,DEN,0655,0659,267,0916,0923,0,
2015,1,1,4,AA,367,N494AA,TUL,DFW,0655,,75,,,1,A
2015,1,1,4,AA,222,N3JSAA,LAX,BOS,0655,0650,320,1438,1442,0,
2015,1,1,4,AA,1104,N3LAAA,DFW,LGA,0655,0647,190,1039,1043,0,
2015,1,1,4,AA,1373,N549AA,BWI,DFW,0655,0647,220,0926,0937,0,
2015,1,1,4,AA,2401,N858AA,DFW,LAX,0655,,205,,,1,B
2015,1,1,4,B6,16,N934JB,SFO,JFK,0655,0652,322,1501,1508,0,
2015,1,1,4,DL,1071,N932DN,MKE,MSP,0655,0653,90,0812,0815,0,
2015,1,1,4,DL,2090,N698DL,PDX,MSP,0655,0652,203,1158,1206,0,
2015,1,1,4,B6,2324,N206JB,MCO,DCA,0655,0651,124,0848,0851,0,
2015,1,1,4,B6,2702,N571JB,JFK,BUF,0655,0645,94,0805,0807,0,
2015,1,1,4,DL,1651,N954DN,MSP,LAS,0655,0652,218,0745,0752,0,
2015,1,1,4,DL,1818,N555NW,ATL,MCO,0655,0654,87,0807,0815,0,
2015,1,1,4,EV,3924,N14960,MFE,IAH,0655,0647,74,0751,0756,0,
2015,1,1,4,F9,907,N926FR,TTN,RDU,0655,0719,93,0827,0831,0,
2015,1,1,4,MQ,3063,N511MQ,ELP,ORD,0655,,175,,,1,A
2015,1,1,4,MQ,3110,N688MQ,HSV,ORD,0655,0657,130,0836,0846,0,
2015,1,1,4,MQ,3188,N507MQ,ABQ,ORD,0655,0712,155,1032,1105,0,
2015,1,1,4,UA,821,N490UA,RDU,SFO,0657,0657,361,0942,0953,0,
2015,1,1,4,UA,312,N833UA,EWR,LAX,0659,0656,386,0951,1020,0,
2015,1,1,4,US,823,N128UW,DCA,CLT,0659,0655,89,0810,0813,0,
2015,1,1,4,UA,1052,N69838,MCO,EWR,0659,0658,152,0915,0924,0,
2015,1,1,4,AA,1553,N3JNAA,DCA,MIA,0659,0653,165,0913,0924,0,
2015,1,1,4,B6,15,N944JB,JFK,SFO,0659,0659,404,1005,1019,0,
2015,1,1,4,B6,453,N652JB,JFK,PBI,0659,0655,183,0931,0939,0,
2015,1,1,4,DL,1547,N997DL,LGA,ATL,0659,0658,164,0908,0912,0,
2015,1,1,4,OO,6618,N506CA,PSP,PHX,0659,0658,68,0846,0856,0,
2015,1,1,4,OO,5366,N930EV,DVL,JMS,0700,,38,,,1,B
2015,1,1,4,UA,356,N432UA,ALB,ORD,0700,0710,159,0831,0840,0,
2015,1,1,4,UA,392,N456UA,PDX,SFO,0700,0658,113,0831,0836,0,
2015,1,1,4,UA,417,N429UA,EWR,TPA,0700,0659,181,0937,0942,0,
2015,1,1,4,US,852,N715UW,JAX,CLT,0700,0655,87,0802,0807,0,
2015,1,1,4,US,1722,N825AW,CLE,CLT,0700,0652,103,0811,0819,0,
2015,1,1,4,US,1877,N826AW,CLT,MIA,0700,0654,119,0848,0852,0,
2015,1,1,4,US,1961,N566UW,IAH,CLT,0700,0656,142,0953,1013,0,
2015,1,1,4,US,1978,N827AW,IND,CLT,0700,0657,98,0813,0821,0,
2015,1,1,4,US,2064,N538UW,DFW,CLT,0700,0655,148,1022,1030,0,
2015,1,1,4,UA,463,N482UA,LGA,ORD,0700,0658,159,0827,0834,0,
2015,1,1,4,UA,514,N411UA,BOS,IAH,0700,0656,273,1007,1017,0,
2015,1,1,4,UA,521,N854UA,BOS,ORD,0700,0700,178,0906,0911,0,
2015,1,1,4,UA,736,N522UA,SFO,EWR,0700,0659,326,1506,1514,0,
2015,1,1,4,UA,795,N843UA,SNA,DEN,0700,0701,142,1005,1029,0,
2015,1,1,4,UA,1027,N38424,SFO,IAH,0700,0658,232,1229,1235,0,
2015,1,1,4,VX,399,N852VA,JFK,LAX,0700,0655,385,1013,1027,0,
2015,1,1,4,VX,897,N845VA,LAS,SFO,0700,0659,85,0813,0819,0,
2015,1,1,4,WN,473,N423WN,BUF,FLL,0700,0700,195,1007,1012,0,
2015,1,1,4,WN,309,N657SW,BWI,HOU,0700,0658,220,0925,0929,0,
2015,1,1,4,WN,369,N8312C,BWI,LAS,0700,0655,330,0907,0916,0,
2015,1,1,4,WN,4635,N8305E,CLE,PHX,0700,0700,280,0942,0947,0,
2015,1,1,4,WN,1019,N792SW,DCA,DAL,0700,0655,210,0937,0942,0,
2015,1,1,4,WN,194,N939WN,ISP,FLL,0700,0704,185,0958,1003,0,
2015,1,1,4,WN,2511,N7735A,MDW,DAL,0700,0703,150,0921,0926,0,
2015,1,1,4,WN,767,N497WN,MDW,TPA,0700,0659,165,1027,1031,0,
2015,1,1,4,WN,390,N283WN,MSP,MDW,0700,0656,95,0804,0812,0,
2015,1,1,4,WN,443,N628SW,PIT,MCO,0700,0658,150,0901,0908,0,
2015,1,1,4,WN,921,N962WN,SAT,BNA,0700,0655,120,0839,0844,0,
2015,1,1,4,WN,2373,N237WN,HOU,MCO,0700,0700,130,0954,1004,0,
2015,1,1,4,UA,1195,N57864,MCO,SFO,0700,1228,360,1458,1506,0,
2015,1,1,4,UA,1697,N14107,EWR,DEN,0700,0706,270,0935,0943,0,
2015,1,1,4,US,424,N161UW,ORD,PHX,0700,0658,243,0940,0958,0,
2015,1,1,4,US,461,N540UW,ATL,CLT,0700,0658,72,0751,0801,0,
2015,1,1,4,US,568,N565UW,SLC,PHX,0700,0701,109,0838,0850,0,
2015,1,1,4,US,590,N758US,BOI,PHX,0700,0659,128,0906,0910,0,
2015,1,1,4,US,621,N185UW,DCA,PHX,0700,0701,320,1022,1025,0,
2015,1,1,4,AA,9,N792AA,JFK,LAX,0700,0649,380,1019,1026,0,
2015,1,1,4,AA,17,N019AA,ATL,MIA,0700,0656,112,0833,0842,0,
2015,1,1,4,AA,118,N788AA,LAX,JFK,0700,0650,325,1431,1436,0,
2015,1,1,4,AA,68,N5EGAA,SFO,MIA,0700,0703,324,1512,1520,0,
2015,1,1,4,AA,201,N3LJAA,BOS,LAX,0700,0653,395,1039,1045,0,
2015,1,1,4,AA,204,N5DXAA,MIA,LAS,0700,0657,328,0925,0934,0,
2015,1,1,4,AA,309,N4YDAA,DFW,BNA,0700,0652,100,0837,0844,0,
2015,1,1,4,AA,315,N3MAAA,LGA,ORD,0700,0658,165,0830,0843,0,
2015,1,1,4,AA,1242,N489AA,FAT,DFW,0700,0745,195,1247,1300,0,
2015,1,1,4,AA,1247,N3CHAA,BOS,ORD,0700,0659,185,0854,0910,0,
2015,1,1,4,AA,1258,N491AA,LAS,DFW,0700,0656,165,1129,1139,0,
2015,1,1,4,AA,1273,N023AA,MIA,IAH,0700,0823,178,1016,1050,0,
2015,1,1,4,AA,1354,N504AA,DFW,MCO,0700,0655,150,1015,1019,0,
2015,1,1,4,AA,1529,N5DHAA,MCO,LAX,0700,0658,335,0919,0926,0,
2015,1,1,4,AA,1582,N5EYAA,MIA,BOS,0700,0656,193,0953,0958,0,
2015,1,1,4,AA,1699,N425AA,TPA,DFW,0700,0656,170,0829,0840,0,
2015,1,1,4,AA,1507,N3KXAA,SEA,DFW,0700,0656,230,1241,1314,0,
2015,1,1,4,AA,1513,N008AA,DFW,ATL,0700,0655,125,0935,0940,0,
2015,1,1,4,AA,1648,N571AA,TUS,DFW,0700,,130,,,1,B
2015,1,1,4,AA,2291,N859AA,DFW,MIA,0700,,163,,,1,B
2015,1,1,4,AA,2451,N3HTAA,LGA,MIA,0700,0656,197,0939,0957,0,
2015,1,1,4,AS,17,N419AS,EWR,SEA,0700,0701,371,1010,1015,0,
2015,1,1,4,AS,39,N459AS,MSP,SEA,0700,0655,225,0825,0831,0,
2015,1,1,4,AS,112,N527AS,ANC,SEA,0700,0653,210,1108,1115,0,
2015,1,1,4,AS,311,N705AS,PSP,SFO,0700,0651,95,0808,0816,0,
2015,1,1,4,AS,313,N703AS,SFO,SEA,0700,0651,120,0846,0852,0,
2015,1,1,4,AS,405,N565AS,SJC,PDX,0700,0655,105,0835,0840,0,
2015,1,1,4,AS,415,N413AS,PDX,SEA,0700,0658,50,0748,0759,0,
2015,1,1,4,AS,445,N579AS,LAX,SEA,0700,0655,170,0929,0935,0,
2015,1,1,4,AS,466,N309AS,SEA,LAX,0700,0656,165,0930,0939,0,
2015,1,1,4,AS,519,N614AS,SNA,SEA,0700,0645,180,0935,0940,0,
2015,1,1,4,AS,531,N529AS,BUR,SEA,0700,0904,150,1126,1130,0,
2015,1,1,4,AS,615,N320AS,LAS,SEA,0700,0659,154,0920,0927,0,
2015,1,1,4,AS,663,N536AS,PHX,PDX,0700,0653,168,0824,0828,0,
2015,1,1,4,AS,722,N403AS,SLC,LAX,0700,0717,125,0803,0810,0,
2015,1,1,4,AS,833,N566AS,PDX,HNL,0700,0657,370,1048,1053,0,
2015,1,1,4,AS,847,N558AS,SAN,OGG,0700,0656,357,1117,1121,0,
2015,1,1,4,AS,883,N531AS,OAK,LIH,0700,0649,344,1021,1026,0,
2015,1,1,4,B6,288,N806JB,LAX,BOS,0700,0653,319,1441,1445,0,
2015,1,1,4,B6,289,N373JB,BOS,DCA,0700,0650,111,0811,0814,0,
2015,1,1,4,B6,619,N638JB,BOS,SAN,0700,0657,396,1025,1029,0,
2015,1,1,4,B6,723,N804JB,DCA,MCO,0700,0652,143,0856,0902,0,
2015,1,1,4,B6,1109,N651JB,BOS,JAX,0700,0913,188,1216,1219,0,
2015,1,1,4,B6,1121,N561JB,PDX,LGB,0700,0649,136,0852,0856,0,
2015,1,1,4,B6,1031,N339JB,BOS,HOU,0700,0656,276,1025,1026,0,
2015,1,1,4,B6,1039,N296JB,BOS,AUS,0700,0700,295,1045,1049,0,
2015,1,1,4,B6,2007,N594JB,PIT,FLL,0700,0654,168,0920,0925,0,
2015,1,1,4,DL,364,N547US,SEA,LAX,0700,0712,153,0919,0929,0,
2015,1,1,4,DL,400,N381DN,PDX,JFK,0700,0657,313,1438,1445,0,
2015,1,1,4,DL,424,N194DN,JFK,LAX,0700,0702,400,1022,1030,0,
2015,1,1,4,DL,822,N3743H,SEA,DTW,0700,0652,255,1346,1352,0,
2015,1,1,4,DL,854,N667DN,SFO,DTW,0700,0701,273,1422,1428,0,
2015,1,1,4,DL,872,N938DN,DCA,ATL,0700,0703,126,0840,0845,0,
2015,1,1,4,DL,1183,N987DL,ORF,ATL,0700,0701,120,0859,0904,0,
2015,1,1,4,DL,1280,N906DE,DAB,ATL,0700,0658,88,0810,0814,0,
2015,1,1,4,DL,1305,N357NW,PBI,ATL,0700,0659,109,0837,0846,0,
2015,1,1,4,DL,1440,N3766,SLC,MSP,0700,0657,163,1031,1037,0,
2015,1,1,4,DL,1453,N589NW,SEA,MSP,0700,0656,196,1151,1159,0,
2015,1,1,4,AA,1461,N4YRAA,DAY,DFW,0700,0700,175,0828,0835,0,
2015,1,1,4,DL,1971,N934DN,MSP,PHX,0700,0659,214,0912,0916,0,
2015,1,1,4,DL,2017,N326US,LGA,PBI,0700,0657,189,0936,0938,0,
2015,1,1,4,DL,2123,N913DE,RSW,LGA,0700,0657,169,0927,0932,0,
2015,1,1,4,DL,2151,N329NW,MIA,LGA,0700,0657,179,0940,0957,0,
2015,1,1,4,DL,2180,N938DL,CLE,ATL,0700,0659,125,0828,0832,0,
