YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,TAXI_OUT,ELAPSED_TIME,AIR_TIME,WHEELS_ON,SCHEDULED_ARRIVAL,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,EV,2572,N876AS,PIB,MEI,0615,0607,24,42,15,0646,0700,0,0,,,,,,
2015,1,1,4,EV,4531,N14204,CHS,IAH,0615,0623,27,200,163,0833,0807,0,0,,28,0,8,0,0
2015,1,1,4,EV,4655,N13202,MEM,IAH,0615,0621,13,113,88,0802,0805,0,0,,,,,,
2015,1,1,4,EV,5123,N847AS,MGM,ATL,0615,0609,13,45,27,0749,0806,0,0,,,,,,
2015,1,1,4,F9,582,N221FR,SLC,DEN,0615,0617,33,104,64,0754,0747,0,0,,,,,,
2015,1,1,4,F9,439,N931FR,OMA,DEN,0615,0609,19,99,73,0641,0700,0,0,,,,,,
2015,1,1,4,MQ,2958,N657MQ,FAR,DFW,0615,,,,,,0915,0,1,B,,,,,
2015,1,1,4,MQ,3432,N546MQ,DCA,JFK,0615,0859,10,60,41,0950,0718,0,0,,0,46,115,0,0
2015,1,1,4,MQ,3613,N932MQ,MSN,DFW,0615,,,,,,0855,0,1,B,,,,,
2015,1,1,4,MQ,3568,N528MQ,CMH,LGA,0615,0610,11,80,63,0724,0750,0,0,,,,,,
2015,1,1,4,OO,5348,N562SW,SBP,LAX,0615,0613,21,64,37,0711,0726,0,0,,,,,,
2015,1,1,4,OO,5256,N789SK,COS,IAH,0615,0614,32,153,116,0942,0934,0,0,,,,,,
2015,1,1,4,OO,4747,N810SK,OAK,SLC,0615,0612,10,112,95,0857,0905,0,0,,,,,,
